layer,head,kind,frobenius_norm,spectral_norm,effective_rank,top_1_energy,top_4_energy,top_8_energy,top_16_energy,top_32_energy,top_64_energy
7,10,OV,22.51041559228791,4.358056065619202,63.243580398402884,0.03748164127936339,0.11075957446406885,0.19726682958929806,0.35312581108924723,0.6185312600629412,0.9999999999999832
7,11,OV,31.131809877474847,7.649455937054761,61.74395917888791,0.06037433435445039,0.16968204310063556,0.28237310749264943,0.45699994150846823,0.7051760574773757,0.9999999999999833
8,0,OV,36.578968195900764,15.753156405497037,60.327997951618634,0.18546940043175542,0.2736741518872151,0.36893575464789696,0.5138700554130515,0.7303893927351354,0.999999999999985
8,1,OV,30.08048703044627,5.9848903592211595,63.097669684522046,0.03958609569929646,0.11368127290934266,0.20353486586858144,0.3626895352357268,0.6307415484701745,0.9999999999999836
8,2,OV,36.02956355676676,11.914318458214535,57.78952520818174,0.10935040747576465,0.2951871609012454,0.4456100058633222,0.6211002724669124,0.8138546614824472,0.9999999999999833
8,3,OV,33.62286700628063,7.291281814864488,61.69819303439268,0.04702602640255064,0.14583712805590654,0.2590516936070167,0.4469363629074849,0.7153291966125437,0.9999999999999839
8,4,OV,25.52006131316561,4.598514912935904,63.077260209566255,0.03246921370053993,0.11065714608530976,0.20354062193493944,0.36881648088738533,0.6352355932209518,0.9999999999999835
8,5,OV,27.8460887330662,6.443467528051197,61.549467142047995,0.05354400875873767,0.17655800869236657,0.29682601314249984,0.4729818246724541,0.7118654273881173,0.9999999999999843
8,6,OV,27.097990969814695,6.529957664570186,62.35623839359619,0.05806929371787405,0.16243793897609662,0.26436774875464897,0.4222608718316128,0.6699045829715973,0.9999999999999831
8,7,OV,20.380120288976418,4.359476668189436,62.2083243160866,0.04575675626161236,0.15239812511260487,0.2591549675851176,0.42978315135934253,0.6847017169923953,0.9999999999999831
8,8,OV,26.942685126144696,4.515612819716479,63.11004481860624,0.028089993803130372,0.10505197635661963,0.19857599987553448,0.3656236340785037,0.6355049059652645,0.9999999999999831
8,9,OV,42.84266868549593,8.302010821753537,62.41117262430838,0.03755031284104318,0.13234593048381005,0.23799701531385647,0.4159157954957909,0.6784912360635359,0.999999999999983
8,10,OV,40.420689190710064,7.452020022434557,62.9131676698747,0.03398917301034584,0.11327858293578205,0.20830129163157948,0.37686648384591576,0.6502432262502724,0.9999999999999829
8,11,OV,35.93293797880988,6.346956887608302,62.52818009440848,0.031199356819954973,0.11713705242511296,0.22115920731851393,0.3996837884252234,0.6703865021606374,0.9999999999999831
9,0,OV,31.604326140658586,6.036805935470636,62.78883485605256,0.03648558886656246,0.12011701741800153,0.21456135209450258,0.38130509900489007,0.6537424068862763,0.9999999999999831
9,1,OV,48.79667700368419,10.933498365518222,62.55995637545253,0.05020393892721297,0.13079718411568192,0.22728988532439376,0.3976922149609821,0.6683504454951207,0.9999999999999836
9,2,OV,34.24718976659252,5.876445282747339,62.73133076953503,0.02944282738726626,0.11006506531921387,0.20757624713790376,0.37696027857564685,0.6508191988588108,0.9999999999999829
9,3,OV,22.90877644187856,7.177729827102917,62.093787404160864,0.09816810921666212,0.17513437364618933,0.26549128344200246,0.42245133864362444,0.6737574904533089,0.9999999999999838
9,4,OV,47.848101009508255,10.768727308136686,61.43595386031253,0.05065232057785997,0.16383839069558515,0.28103700144172117,0.4677223997234097,0.7230076112675801,0.9999999999999836
9,5,OV,53.304980336871395,13.503340819299,62.67931348436826,0.06417219336969417,0.1407983924367871,0.23523385095890464,0.3946797861929515,0.6519859817437397,0.9999999999999832
9,6,OV,51.29332838010149,8.568077646754674,62.9550264884753,0.027902622608619733,0.1046320623667182,0.19574313460746742,0.361206199811286,0.6385795128418863,0.9999999999999836
9,7,OV,40.66392537705572,9.229583543056906,61.37708795683065,0.05151641238843649,0.1780863542552229,0.29250597562592867,0.4674256124080891,0.7178795126515971,0.9999999999999832
9,8,OV,39.05244127294162,9.276035984635639,60.92287042501532,0.05641940132971006,0.17376040214635388,0.2917264675640803,0.4815827545759502,0.7428006098280222,0.9999999999999838
9,9,OV,51.79922032798383,8.40959496790451,62.998289908266656,0.02635746951706722,0.10016142891260238,0.19210989542281565,0.36069836887165374,0.6395211876156397,0.9999999999999836
9,10,OV,31.117113122510613,6.252718966871623,62.959782592226816,0.04037748100258577,0.12015157996212482,0.21203298369752163,0.37365312425534997,0.6418231709789595,0.9999999999999835
9,11,OV,40.732361508089255,8.933935422977763,61.0884609707435,0.048106796630416414,0.16423345538410689,0.28396770782400677,0.47478560737977055,0.7344160218767264,0.9999999999999826
10,0,OV,59.04940632192277,9.550437902861647,62.875561518903844,0.02615866035810142,0.10074213726702003,0.1944429524041363,0.36375096948283286,0.643420240206291,0.9999999999999835
10,1,OV,50.37486469879164,8.474069492794165,63.17250201078087,0.028298033538759457,0.10471500464404236,0.19622539139990774,0.3587778413229283,0.6296261514868562,0.9999999999999839
10,2,OV,55.27117262633571,9.94124921068485,62.72391328927454,0.03235076573115382,0.1160628268008458,0.21426218109328302,0.3849750729627916,0.6587799216865176,0.9999999999999837
10,3,OV,41.47927807970439,9.503130933400563,61.53761756306321,0.05248933222151865,0.1813013866282423,0.290217799160878,0.45351330910767446,0.7039674344934443,0.9999999999999833
10,4,OV,41.36353266006955,19.163047531197012,59.85431982485721,0.21463172117224802,0.30171571816903775,0.38791060930405685,0.5310563584586617,0.7429587537219466,0.9999999999999852
10,5,OV,56.419031360558265,10.469945602982934,62.25102382046085,0.03443797443730519,0.12565744869295875,0.2337645544468069,0.4133894484786218,0.6871741477998253,0.9999999999999831
