layer,head,kind,frobenius_norm,spectral_norm,effective_rank,top_1_energy,top_4_energy,top_8_energy,top_16_energy,top_32_energy,top_64_energy
0,0,QK,13.312809661862213,2.4002632360159057,60.00066875871769,0.03250710551399443,0.12218436306816031,0.2276310965812133,0.4120252231728056,0.7017245084797608,0.9999999999999838
0,1,QK,17.38194802993161,3.1218854836189536,60.52850397362207,0.03225797065017632,0.11992455146478229,0.22209536941422275,0.40421207782620444,0.6930346381249326,0.9999999999999835
0,2,QK,11.56838556979172,2.06347950187713,59.790055960970406,0.03181667618939598,0.12193442262213944,0.231834824427422,0.41869093563283744,0.7073998522882847,0.9999999999999832
0,3,QK,19.14491526772472,3.489321719651232,61.317687910068074,0.03321812617592391,0.1252029567839368,0.23677574915137528,0.4283202296037553,0.7136909229292916,0.9999999999999829
0,4,QK,15.39262404911317,2.594382329281741,62.171050546814804,0.028408128957013765,0.10916281352099283,0.2095890785455119,0.3865735318789735,0.671282406680288,0.9999999999999828
0,5,QK,20.955829150393797,3.686078079085915,60.81586121151174,0.03093993253928653,0.11534833672744052,0.21869947845827534,0.3987470495475123,0.6880633747659984,0.9999999999999837
0,6,QK,7.5325517444202355,1.583117007838062,59.47938007488634,0.04417146281231151,0.14876218323076526,0.26453872461305056,0.4580615510507059,0.7426310442697057,0.9999999999999836
0,7,QK,15.123782491079057,2.477999316580249,61.918104510473256,0.026846119499922418,0.10421669151738437,0.19870437123712167,0.3727311861637901,0.6644768677751454,0.9999999999999836
0,8,QK,9.686839165922636,1.755125320231383,59.774734088465664,0.03282857904459985,0.12442321399643422,0.23297680230671702,0.4203233364976956,0.7182250898357916,0.9999999999999842
0,9,QK,4.19019682402796,0.7295398342091519,60.63027834510769,0.030313017736063312,0.11446617152520877,0.2169545478193255,0.3977240960623977,0.692111406375545,0.9999999999999836
0,10,QK,3.2802994473335936,0.5332488760279326,62.14765349646868,0.026426090373770625,0.09997416000034862,0.18911394043164823,0.35039752814800945,0.6278532125552487,0.9999999999999835
0,11,QK,4.974387129086956,1.8165707544566905,49.678694409840844,0.13335996540173498,0.34470474162700304,0.49583189687291085,0.6972086611005396,0.9117088876434964,0.9999999999999851
1,0,QK,15.551455888039436,4.294520059659001,60.82370635583378,0.07625830811716278,0.2366574032661948,0.3386953413024759,0.49431540790318984,0.7276736937327548,0.9999999999999838
1,1,QK,9.309014513549192,3.558294785763101,53.865182165283265,0.14610882010080198,0.41237414182961185,0.5641313226195118,0.717156299544207,0.8692720411382369,0.9999999999999857
1,2,QK,2.7095716991946834,1.59915722864828,36.280005496572265,0.348322104766976,0.7341191797496541,0.8849934709760365,0.9340750299778694,0.9720243280559794,0.9999999999999891
1,3,QK,2.8155201038543236,1.6828302165968667,32.49604742216778,0.35724267908942614,0.8182655168954758,0.9166855078888475,0.953529784602211,0.9808147368367912,0.9999999999999913
1,4,QK,3.5460608137933467,1.8354882335968428,40.902336494665555,0.2679235265177084,0.6274873930382125,0.8080398317615853,0.8935429756602259,0.9565857634334921,0.9999999999999897
1,5,QK,11.986985671173542,2.61526036514798,61.01672371653692,0.04760032211930279,0.15157203745459788,0.2643159423427614,0.44387898560088107,0.714486200118454,0.9999999999999838
1,6,QK,16.64610074037479,3.7758260793026364,61.63268739127901,0.051451604939285155,0.14886753220600799,0.25355089522352475,0.42845468177506313,0.6956751554638779,0.999999999999984
1,7,QK,9.009368395006604,3.0387294042167907,57.22942846145469,0.11376151453185782,0.30975031236263456,0.47511533588540195,0.6417162365922664,0.8225855449893381,0.9999999999999846
1,8,QK,7.754728419292201,3.750617123971225,29.752583045474587,0.23392265178292745,0.638382219709802,0.8464240712845695,0.9521195305038892,0.9942157798343718,0.9999999999999865
1,9,QK,9.428215309988646,5.608485691461456,32.11501863167829,0.35386063193767225,0.6718176971637245,0.8361885988072048,0.937370100428403,0.9898318267774067,0.9999999999999869
1,10,QK,2.5946508101736754,1.4199574190501976,33.61576277850187,0.299497226812062,0.7978534424136218,0.9127493932606087,0.9466838819690923,0.9769621841136594,0.9999999999999908
1,11,QK,9.711499522401144,3.178486162330841,61.01695294000851,0.10711938332291797,0.22851422425410037,0.32710057587440977,0.484423837215605,0.7177773001044141,0.9999999999999835
2,0,QK,11.387820770351682,4.889946191169023,54.125281538203886,0.1843855630331857,0.4604698804401627,0.5522454595214273,0.6724947577588577,0.8454586215852753,0.9999999999999873
2,1,QK,18.4028797880655,6.286036023704724,55.0949697116777,0.11667616678525547,0.3090901991515765,0.4719950466929615,0.6682661645043726,0.865728322595276,0.9999999999999839
2,2,QK,37.67111140651315,22.95316077190883,40.327908874645836,0.37125142612015455,0.8372141846564506,0.8730672114362373,0.9073868977740969,0.9531627369245815,0.9999999999999873
2,3,QK,18.6890182745189,10.654313701448713,43.98078535168346,0.32499597493488347,0.7647760150193919,0.8246217612880506,0.8771125031823204,0.9405340975316656,0.9999999999999889
2,4,QK,23.985387860052278,9.97857826541121,57.877147014744736,0.17307878769885282,0.39545302188334625,0.46935690130165864,0.5977720935652973,0.7876141064538735,0.9999999999999852
2,5,QK,20.870953169297273,12.734291429416206,39.73430569038997,0.3722759684556215,0.8438597028091183,0.8780716513164958,0.9122775250289784,0.9560459884509986,0.9999999999999883
2,6,QK,7.999734040750921,2.357037952819551,53.01765565233053,0.08681245815796997,0.274320227695342,0.4575872263588623,0.6738817603434877,0.871496815219539,0.999999999999985
2,7,QK,3.2493119878337278,1.9742576915081347,44.674160673303504,0.3691686825345804,0.6053455582921621,0.744192218556916,0.8395872230659915,0.929840653154074,0.999999999999989
2,8,QK,19.607465221522858,10.364176009387366,50.55266230551786,0.27940016151091107,0.6529906342954357,0.7144922712980852,0.785885013011328,0.8892778881077095,0.9999999999999871
2,9,QK,21.224318075335347,12.830586693148337,39.50532990572843,0.3654479582554442,0.8328059702832012,0.8808051760690744,0.9162807494323764,0.9585316438150728,0.999999999999989
2,10,QK,4.407778869011574,1.9980580130672971,47.844900844151205,0.20548332769563188,0.5965509717148272,0.724221686804293,0.8291419801000254,0.9258285363571048,0.9999999999999861
2,11,QK,4.194012271599068,1.8800083965541203,45.42254602886717,0.2009371250085533,0.5469014847303455,0.6956678667288712,0.8057166223268742,0.9193170347371598,0.9999999999999891
3,0,QK,16.841181984040226,5.819506067044446,60.38146757955437,0.11940626472919913,0.2615550179917994,0.37199302376150334,0.5254217142775515,0.7377035788889751,0.9999999999999836
3,1,QK,14.415059348000263,3.534682601454787,60.120849355461694,0.06012678393388818,0.1905517844412476,0.3232274088017867,0.5127029539094448,0.7611864360583236,0.9999999999999831
3,2,QK,16.727706344904426,4.8695068783736275,58.61869961314161,0.08474170067840085,0.25442825112279044,0.413887779714019,0.5950649094131478,0.8010938767435372,0.9999999999999868
3,3,QK,19.644656254157823,4.45459052510272,61.16310320716188,0.05141936514540884,0.17115637464494038,0.2998278153600616,0.4806252912483069,0.7318003480127651,0.9999999999999856
3,4,QK,14.210435198698972,3.331726967738558,61.19292011878077,0.054969786626501385,0.16913322568890915,0.2818150125477641,0.4613075017425913,0.7181881957504362,0.9999999999999836
3,5,QK,14.024768356027483,3.365238828953022,59.5517300703752,0.05757585405967153,0.18440301212509713,0.319064487892154,0.5159592685099612,0.7684589565433032,0.9999999999999841
3,6,QK,14.101823081882829,4.250160820694152,59.57970063747645,0.09083646051427463,0.23097997662352343,0.3620085278959462,0.5490855722823464,0.7778791749987243,0.9999999999999857
3,7,QK,16.180355074931814,4.6118144713101055,57.64851863323553,0.08123955946292717,0.26134741245342774,0.44284288138797906,0.6360390706843871,0.8242939537714841,0.9999999999999863
3,8,QK,14.778559544291312,3.5367559013500998,60.4935707364148,0.057272476436281944,0.19866278794487816,0.3454608308989399,0.5250976664362759,0.7514778716030183,0.9999999999999857
3,9,QK,18.926002992498788,4.330419970372461,61.81236975670834,0.05235307856265612,0.16692920278815387,0.27427235735649785,0.44909085632777757,0.7056901940115979,0.9999999999999841
3,10,QK,9.664428444407566,2.124786681076769,59.92528292429983,0.0483368473235489,0.15035510604776187,0.2615715047089201,0.4480129328735,0.7271736876525107,0.9999999999999828
3,11,QK,15.340111973235233,4.123533989981016,61.254362862756544,0.0722573613355923,0.19790194727385807,0.3058773025238897,0.47293883011218596,0.7214429050986008,0.9999999999999848
4,0,QK,18.345405472797317,4.844288501674606,60.21170286365379,0.06972770468770956,0.2217648908704773,0.3437169762123502,0.5199170450117491,0.7600958341736611,0.9999999999999848
4,1,QK,16.767119096377414,4.286503019703651,61.205763122157954,0.0653565877568207,0.18993915381575874,0.3059757276857368,0.4754185752727871,0.7256763852752638,0.9999999999999847
4,2,QK,15.271303314722852,3.4981136871318483,59.95750735096889,0.052470552029994254,0.17121612568358302,0.29222939228421674,0.4813029110555595,0.7470665337941423,0.9999999999999837
4,3,QK,17.047649346571227,5.391513414382677,59.425478138110364,0.10002127184347893,0.256680667581263,0.38403140545343967,0.560733406129352,0.7777272527612239,0.9999999999999846
4,4,QK,12.598834382539728,2.3471652326125967,60.79211809574821,0.034707760597867884,0.12591817210502823,0.23256443604044588,0.41427403783241074,0.6956489241847689,0.9999999999999828
4,5,QK,16.17585084357241,3.4752068003277286,61.448378206193446,0.04615588041627192,0.16014772286025436,0.27833324765967715,0.46170512705432926,0.7241469972901444,0.9999999999999848
4,6,QK,8.755865446588057,1.992116187576491,62.040049306870486,0.05176439837958755,0.14497525158334862,0.24897525423669564,0.4281275207906726,0.6958327422470096,0.9999999999999848
4,7,QK,12.798521219907347,2.9548440223908243,61.55069520843199,0.05330274017145827,0.16322676224141308,0.2776614151955136,0.4573517492745208,0.7133933609875074,0.9999999999999836
4,8,QK,15.565194935303927,3.5174918417220944,60.64534775544815,0.05106896656392088,0.16637083180466206,0.2798897288748151,0.46280264070611005,0.727983535691491,0.9999999999999832
4,9,QK,14.876381714067794,3.371542183669642,61.460061002497255,0.051364441321648156,0.16980417131551487,0.28209363181270847,0.46294959175126377,0.7219923630837307,0.9999999999999835
4,10,QK,15.149119671651887,3.542502782632109,59.94299837505001,0.054682153216098706,0.1776345157385292,0.2984829801439829,0.48188533708977527,0.7364043361183635,0.9999999999999835
4,11,QK,58.163277559211345,18.459641452534527,52.79217094222301,0.1007276680551766,0.30467745292092857,0.4795619177687795,0.70747521515223,0.9038481862263702,0.9999999999999858
5,0,QK,24.38917171237923,4.954147160121568,60.39114577960823,0.04126137563872294,0.1523483895376869,0.27992367725022904,0.48852996512157015,0.7648943088914525,0.9999999999999832
5,1,QK,29.401536143785723,5.523722732245271,61.60400864219143,0.035295854311174976,0.12412505524065089,0.2323266545011302,0.41585632903238906,0.7055963184013001,0.9999999999999833
5,2,QK,14.87629358221681,3.7634782427595685,60.342282638708944,0.06400137998380645,0.19440646329673533,0.3240184333565537,0.5113167297043479,0.7607554390437414,0.9999999999999837
5,3,QK,12.447112172732318,3.4900368062049854,60.507911498484575,0.07861814770877852,0.21002705362611102,0.334756327514155,0.5110155487336207,0.7488955609414691,0.9999999999999845
5,4,QK,13.282566947719149,2.95089186708336,61.47009850753855,0.04935629641647735,0.16581717080530356,0.2784632097473039,0.46032174406056264,0.7173704559666447,0.9999999999999849
5,5,QK,21.539668012608374,4.761029056329497,60.082007991120214,0.04885664643786096,0.14120164084466466,0.25644890872890197,0.4539461370351562,0.7407295132784912,0.9999999999999833
5,6,QK,17.30082357500499,3.73851151892504,62.10483330686669,0.046694302378484806,0.1530144894292009,0.25267375655882496,0.4187245692758535,0.681368920685285,0.9999999999999832
5,7,QK,16.849874198494184,3.4548026678620367,62.04591249350489,0.04203907650262983,0.14458925366045386,0.25399093733024114,0.42863260201804715,0.6922643070294915,0.999999999999983
5,8,QK,14.64151096365994,2.6218994957112045,62.49229373619246,0.03206714429252182,0.1170784474958793,0.2169913835077598,0.38895988539852994,0.6642205562757932,0.999999999999984
5,9,QK,11.370760435998903,2.6072293021662487,60.894556953899915,0.05257501889281482,0.17587628073644546,0.2934316782602047,0.4792945127142694,0.7374874174544013,0.9999999999999836
5,10,QK,16.460171629183783,4.177013384241923,61.296677010381416,0.06439661142250298,0.1830186330369208,0.3035097519935594,0.4765224255318346,0.7189341857399214,0.9999999999999828
5,11,QK,12.86538710412661,2.6131248189542893,61.31802159178352,0.041254810191692116,0.12657293333838837,0.22924428234012612,0.4058586706857152,0.6839605660960818,0.9999999999999831
6,0,QK,13.196105622647632,3.525609361510925,60.726012168513115,0.07138004465854866,0.21153776271011315,0.32860444631126257,0.5000071129267012,0.7426509675864773,0.9999999999999848
6,1,QK,15.0859476000119,2.8503848139722416,62.44037301791669,0.03569947269371636,0.12904997841136923,0.2353721260690427,0.4127785360448625,0.6771143775035947,0.9999999999999839
6,2,QK,10.026514858175684,2.3260250843094488,59.79009014812658,0.053818152430669244,0.18860620094049993,0.3156684467547175,0.4999463997359908,0.7579641449321947,0.9999999999999833
6,3,QK,11.60068362562183,2.4915656480242983,61.51881287195148,0.04612936786417741,0.15807520014252321,0.2771544929098573,0.46115837747516,0.7192377708473621,0.9999999999999836
6,4,QK,14.07327378275701,3.415963071359715,61.015300588393316,0.05891638086467674,0.1880003219804962,0.3010293637108468,0.4790462614405688,0.7288417243151019,0.9999999999999832
6,5,QK,8.717782412940128,1.710690309255898,62.33087615297343,0.038506206883960344,0.12822498107386474,0.22901514406487464,0.40790131330450236,0.6799339568358601,0.9999999999999847
6,6,QK,10.120663595164546,1.994064172149312,61.66174389438414,0.03882042468619064,0.14081772267315423,0.2536880499357262,0.43149942718398065,0.7033803588761252,0.9999999999999832
6,7,QK,10.413770765770282,2.477493969494352,61.084300473043236,0.056599055650351206,0.19377022545621345,0.3166617584473585,0.4879772079897597,0.726322506647907,0.9999999999999836
6,8,QK,11.540949133840103,2.4189289190470933,61.664057466682706,0.0439301978839038,0.16204484863516522,0.2759661772345944,0.458549826846841,0.7148650517800006,0.9999999999999859
6,9,QK,22.80566408308503,4.094368153836791,61.60408970000391,0.032232080203270265,0.12075996897705189,0.22724118366773394,0.4168107103278878,0.7129458452781824,0.9999999999999833
6,10,QK,16.803875523408433,4.8311692769874846,59.88541375082804,0.08265813420729139,0.22535164443941078,0.34853915040421185,0.5323765945489626,0.7668876827265815,0.9999999999999841
6,11,QK,12.600236181751598,3.152145603371705,61.08912622514201,0.0625828257882649,0.18319339964777828,0.3008681404510386,0.484091581134549,0.7340165719282896,0.9999999999999846
7,0,QK,12.954295147839106,3.162963522807103,61.12753596302271,0.05961571971831106,0.198357738320842,0.3243503580261141,0.49615837762335785,0.7268549712233504,0.9999999999999865
7,1,QK,17.100657142832144,3.6271704603725086,61.98430678536727,0.044989413577765584,0.14319485071782234,0.25349859725843277,0.42974620965944,0.6921267400285189,0.9999999999999832
7,2,QK,20.106952008314185,3.6355033175090603,61.93679540059905,0.032691632477135454,0.1245336388759522,0.2354513481506301,0.4287863218340718,0.6966835982094683,0.9999999999999831
7,3,QK,9.432602609189594,1.8263175522204869,62.238916852713515,0.03748776161678835,0.1293454469027716,0.2398975592070453,0.42399866005342957,0.6901967995566617,0.9999999999999848
7,4,QK,11.553820779368468,2.6799927521805675,61.69435306710636,0.05380417615499643,0.15907276546605714,0.2714623591922784,0.4515003232605558,0.7109057653384618,0.9999999999999847
7,5,QK,12.888735383726905,2.8289976236578807,61.78643083537945,0.04817753222647359,0.1612939535532668,0.2724950921494427,0.44619014448265043,0.7013615439572304,0.9999999999999842
7,6,QK,9.601067973278544,1.9411636043118368,61.85576775574374,0.04087758131209065,0.14340845566699187,0.253731795531964,0.4348736670239062,0.6982618173052852,0.9999999999999821
7,7,QK,17.691981651999345,3.5331000698439134,61.37241824523395,0.039880345866349164,0.14294118326548727,0.25850251021037596,0.44301216674350813,0.7088372150032866,0.9999999999999829
7,8,QK,13.713273125163047,3.329338744440939,61.48305536603612,0.05894320109521116,0.18336719289186096,0.296220027469986,0.47060252915846185,0.7161677178215639,0.9999999999999845
7,9,QK,11.584642711933743,2.1723193557563643,62.064587972878854,0.035162687068523345,0.13088021031800368,0.24599215951292328,0.431225819575672,0.6995954330766456,0.9999999999999851
7,10,QK,19.301143292789547,3.5473897128182057,62.4815915654658,0.03377938470561293,0.11454414033861877,0.20819465325626849,0.3781018577980836,0.658361945440159,0.9999999999999833
7,11,QK,15.807817496626708,2.9836288837021256,62.11982812244849,0.03562425402979965,0.12839508369819888,0.23732988746947845,0.4207340967734572,0.6914854403918124,0.999999999999983
8,0,QK,10.987246610197394,2.5706288567460494,61.30720384370709,0.05473952342451183,0.15498603694744442,0.2578166790221979,0.4301655882175678,0.6973042766183579,0.9999999999999831
